ExScore,Attd,HrsStd,PrevSco,ParInv,Acc2Rs,TutSes,FamInc,ParEdLev,MotLev,PerInf
71,87,25,90,3,2,1,1,1,2,1
68,98,21,70,1,1,1,2,1,2,3
70,70,28,87,3,1,3,1,3,3,2
70,95,22,95,2,1,2,1,1,2,2
69,97,15,63,3,2,2,2,1,1,2
73,87,28,62,3,2,2,1,1,3,3
72,97,24,68,2,2,1,2,2,1,2
67,76,17,71,2,3,0,2,3,2,2
69,98,17,56,3,2,2,1,1,2,3
68,88,22,62,1,2,1,3,2,2,1
64,62,23,94,3,1,0,2,3,2,3
71,96,21,78,1,3,2,2,1,1,2
68,79,22,63,3,2,1,2,1,2,2
70,78,30,97,2,3,1,1,1,2,3
72,83,26,89,2,3,3,1,1,2,3
65,66,21,68,1,3,2,1,1,3,3
70,79,26,88,2,3,1,1,2,2,3
69,93,14,80,2,2,2,1,3,1,3
64,61,22,84,2,2,0,2,3,1,3
67,71,31,66,1,3,3,1,1,2,1
65,60,19,60,3,3,1,1,2,3,3
62,77,15,63,1,2,0,2,1,2,2
68,89,16,54,3,2,2,1,2,2,3
68,92,13,74,2,3,2,1,2,3,2
68,98,15,70,2,2,1,2,1,1,3
68,84,18,50,2,1,4,3,3,2,1
62,70,12,93,2,2,1,1,1,2,2
72,97,20,84,2,1,4,2,1,1,3
69,91,25,72,1,2,1,2,2,2,2
68,83,15,98,2,3,3,1,1,1,3
71,88,29,97,1,2,4,1,2,2,1
69,97,23,55,1,3,0,2,1,2,2
71,88,26,81,1,3,1,3,1,2,3
65,75,16,91,2,3,2,1,1,1,3
68,89,25,59,2,3,1,1,1,2,2
60,62,13,56,2,2,1,1,1,1,3
68,75,25,63,2,2,3,3,1,1,2
66,76,21,64,1,3,1,2,1,2,2
66,67,23,98,2,2,4,1,1,1,2
62,61,13,89,2,2,4,1,1,1,2
61,65,15,53,2,2,2,1,2,2,1
69,86,24,89,3,2,2,1,3,1,1
69,92,14,58,2,3,1,3,1,3,3
74,100,23,68,2,2,4,3,3,2,1
62,74,12,66,2,3,1,1,1,1,1
67,84,25,64,2,2,0,1,2,2,1
69,97,13,65,3,2,1,1,1,3,3
66,67,23,88,3,1,1,1,1,2,3
72,89,24,63,2,3,2,3,2,2,3
69,90,16,90,3,1,2,3,1,2,2
65,64,23,55,2,3,0,2,1,2,3
72,94,22,80,2,3,0,3,3,1,3
69,93,17,93,1,2,2,2,1,1,3
60,61,14,54,2,3,3,1,1,2,3
61,64,8,82,3,2,0,3,3,3,2
63,62,22,76,3,1,1,2,1,2,2
63,73,11,67,2,2,3,2,3,2,3
68,80,21,55,2,2,1,3,3,3,1
68,81,18,84,2,2,1,2,2,1,3
65,71,24,65,3,2,1,1,1,2,1
71,96,18,67,2,3,1,3,1,2,3
64,75,18,86,2,2,1,1,1,1,1
65,62,24,97,2,2,1,2,3,2,1
67,72,22,67,3,2,2,2,2,1,2
67,81,22,87,3,2,0,1,1,1,2
67,76,23,98,1,2,1,1,2,2,2
87,71,11,55,1,2,1,1,2,2,1
67,65,25,76,3,3,1,3,1,3,2
72,93,24,51,3,2,4,2,1,3,3
69,100,14,91,2,1,0,1,1,3,2
65,73,19,64,2,2,1,3,2,1,3
66,75,20,67,3,2,1,1,1,1,3
70,85,19,84,3,3,3,2,3,1,1
71,89,22,89,3,3,0,2,1,2,2
67,76,29,70,2,3,1,1,2,1,2
72,96,26,83,3,2,0,2,1,2,3
63,82,12,98,1,2,0,1,1,2,2
67,78,24,94,3,1,0,1,1,1,2
72,86,28,85,1,2,6,1,1,2,2
72,98,22,97,2,2,1,3,3,1,3
70,92,27,94,2,2,1,1,2,2,1
67,62,32,86,3,2,0,1,1,1,3
68,73,26,96,2,2,0,2,1,3,2
67,79,21,91,1,2,1,1,1,3,3
70,73,26,75,3,3,3,1,2,1,3
67,88,21,75,2,1,1,2,3,3,2
71,93,20,50,2,2,1,3,2,2,3
69,89,18,52,3,1,1,3,3,2,3
74,100,29,87,2,2,3,1,2,2,1
63,71,15,78,3,1,0,2,1,2,3
72,95,29,88,2,1,0,2,1,2,2
71,91,23,97,3,1,2,1,2,1,2
69,89,22,54,2,2,1,3,1,2,3
62,64,7,81,3,3,2,1,3,2,3
69,92,24,55,2,2,1,2,2,2,2
68,81,25,81,3,1,2,1,1,1,2
67,72,16,76,3,2,6,1,1,3,1
71,86,21,86,2,2,2,2,3,3,2
70,86,32,68,2,2,1,2,1,1,1
63,68,17,57,3,2,2,2,1,2,2
60,61,14,62,1,3,0,3,2,2,1
69,77,29,84,2,2,0,1,2,2,2
71,83,32,74,2,2,3,1,2,2,2
69,95,20,77,1,1,1,3,1,2,3
73,97,26,66,3,1,2,2,2,2,3
73,81,28,92,2,3,1,3,2,2,3
68,90,16,100,2,2,1,1,1,2,3
67,78,17,66,3,2,2,1,2,2,3
74,90,27,86,2,3,2,2,2,3,3
68,68,30,59,2,3,3,1,2,2,3
69,75,23,87,3,2,1,2,2,1,3
69,85,15,72,3,2,4,1,2,2,2
68,61,32,80,3,3,0,1,2,2,3
66,89,17,62,1,3,1,1,1,2,3
69,93,18,93,1,1,3,1,3,2,1
66,76,22,59,2,2,1,1,2,2,3
72,78,29,96,1,2,5,1,2,3,3
68,91,22,64,2,2,1,1,1,2,3
66,72,23,78,2,2,1,1,1,2,2
65,73,20,93,2,1,1,1,1,3,1
71,87,23,79,2,2,2,1,3,3,2
61,83,5,61,2,2,2,1,1,2,1
63,66,18,93,1,2,1,1,2,2,2
66,72,21,80,2,3,1,2,1,1,2
69,96,13,62,2,3,0,3,3,2,2
71,88,22,78,3,3,0,2,1,2,3
73,99,19,84,3,2,0,3,1,3,3
72,91,31,84,3,2,2,1,1,1,1
73,98,29,86,2,3,2,2,1,1,1
65,69,17,95,1,3,1,1,1,2,3
71,91,19,91,1,3,1,3,1,2,2
65,61,20,80,3,2,1,1,1,2,3
67,87,17,52,2,2,1,2,2,1,3
69,79,21,87,2,3,1,1,3,2,2
63,74,15,99,1,3,0,1,2,1,2
68,94,13,65,1,3,2,2,3,3,2
70,94,24,80,3,1,1,1,1,3,2
64,61,24,88,2,2,1,1,1,1,3
64,84,15,82,2,2,1,3,1,2,1
68,75,25,96,1,3,1,1,2,3,2
65,77,16,74,2,3,0,3,2,2,2
66,72,25,52,2,2,0,2,3,1,3
70,98,20,95,3,1,1,1,1,1,3
66,67,23,63,2,2,3,1,1,3,2
69,87,17,99,2,2,2,1,3,2,2
69,87,19,60,3,3,2,2,1,3,3
64,70,19,63,3,3,1,1,2,2,2
64,73,16,74,2,2,1,1,1,1,3
69,93,19,83,1,2,1,2,1,2,3
67,90,11,72,2,2,3,2,1,3,1
63,73,17,68,1,2,2,2,2,1,3
67,81,18,77,1,3,1,2,2,1,3
65,62,18,98,2,3,3,2,2,1,2
64,68,19,98,2,2,2,1,1,1,3
68,79,20,66,3,2,3,3,2,1,1
64,63,23,84,1,2,0,3,1,3,2
70,94,25,86,3,2,2,1,2,1,1
70,89,16,83,3,2,0,1,3,3,3
67,98,13,56,3,1,1,3,2,2,1
69,88,14,77,3,3,2,2,2,2,3
70,98,17,88,3,2,2,1,1,2,1
65,84,15,67,2,1,1,2,2,2,1
66,99,12,60,2,3,0,1,1,2,1
70,86,17,94,3,3,2,2,1,2,2
63,61,21,93,2,1,1,1,1,1,1
74,96,17,88,3,3,4,1,3,2,3
70,92,18,68,2,2,2,3,1,1,3
66,83,14,84,3,2,1,1,1,2,2
68,87,20,75,1,3,0,1,3,2,3
67,100,15,74,2,1,2,2,1,2,1
66,64,23,94,2,2,2,2,1,1,3
65,87,9,82,3,2,0,1,2,2,1
66,71,18,62,1,2,3,3,2,2,3
69,86,22,56,3,2,1,3,1,2,3
67,84,21,97,1,2,2,1,1,2,2
69,66,36,58,1,3,1,2,2,3,3
66,68,22,87,2,2,2,2,3,3,2
64,85,14,75,2,2,2,3,1,3,1
61,65,19,57,2,2,1,2,1,1,3
61,71,9,89,1,3,0,1,1,2,1
70,93,20,95,2,2,1,2,2,1,1
65,73,15,56,2,3,1,2,3,2,3
67,80,25,53,3,1,1,2,2,2,2
69,98,17,92,1,2,0,3,2,2,3
63,69,19,75,2,1,2,2,1,2,1
66,76,16,84,2,2,1,3,1,3,2
73,84,30,72,3,2,3,2,1,2,3
68,90,18,71,3,3,0,1,1,3,2
74,96,31,65,3,3,0,1,1,3,3
70,97,25,78,1,2,0,2,1,2,2
68,91,23,58,3,1,0,2,1,2,3
67,69,22,86,3,3,1,3,1,1,3
65,61,22,77,3,2,1,2,3,1,3
66,75,8,92,2,2,5,3,1,2,3
64,66,18,96,3,2,0,1,1,2,2
72,88,25,95,2,2,1,3,1,1,2
70,86,20,80,2,2,2,2,2,3,2
60,62,12,66,2,2,1,1,2,2,2
68,93,20,68,2,2,1,1,1,2,2
71,70,30,83,2,3,1,3,3,2,2
68,77,27,86,2,2,1,3,1,1,2
67,87,20,58,3,2,2,1,3,1,1
70,77,26,100,2,2,1,1,1,1,3
65,78,18,55,2,3,0,3,1,3,1
60,63,10,80,2,2,0,1,2,2,3
65,76,14,77,3,1,2,3,2,1,3
70,91,29,80,2,2,0,1,1,1,1
69,97,18,77,1,1,4,1,3,2,2
64,77,19,53,3,1,1,1,1,2,3
67,77,18,100,1,2,2,3,1,2,3
73,88,31,99,1,2,2,3,3,1,1
74,98,30,76,2,3,1,1,2,3,2
67,71,33,60,2,1,0,2,1,2,3
66,78,19,59,1,3,2,3,1,2,3
69,92,22,53,2,2,4,3,1,2,2
64,84,11,81,3,2,1,1,1,1,1
69,64,29,74,2,3,0,3,3,2,3
66,85,13,71,1,3,1,1,1,2,3
65,67,21,76,3,2,1,2,1,2,2
67,80,13,94,2,2,1,2,1,3,3
67,81,16,54,2,3,3,2,3,2,1
68,95,15,77,2,2,0,1,1,3,2
65,78,16,85,2,1,4,2,1,2,2
66,71,17,99,2,1,4,2,3,1,3
65,69,17,87,3,2,2,1,2,1,2
71,95,25,77,2,2,0,1,3,3,2
63,67,13,88,2,3,0,1,2,2,2
70,77,21,100,3,1,2,3,2,1,3
70,67,27,94,3,3,0,3,2,3,3
67,91,17,54,1,2,3,1,2,3,2
68,79,16,79,3,2,2,3,1,3,3
63,74,19,89,2,1,0,3,1,2,2
70,74,27,84,2,3,3,3,2,1,1
69,94,21,71,2,2,1,1,3,1,2
66,82,17,66,2,2,1,2,1,2,3
70,89,23,81,1,3,2,1,3,2,2
68,96,13,71,2,3,1,2,1,1,3
70,96,24,70,2,2,0,3,1,2,1
67,73,22,92,1,3,0,1,3,2,3
64,61,15,82,3,1,2,2,3,2,3
62,75,15,94,3,2,1,1,1,1,1
71,96,23,81,2,2,1,1,3,2,3
62,71,16,52,2,3,0,3,1,1,2
66,72,23,84,1,2,0,2,1,3,3
64,84,7,100,2,3,3,1,1,1,1
66,78,16,90,1,3,3,1,3,2,1
72,89,20,82,3,2,2,3,2,2,2
71,96,15,73,3,3,3,2,2,2,1
65,87,14,61,2,3,0,1,1,2,2
65,68,16,85,2,2,1,2,2,2,3
70,97,22,59,2,3,1,1,1,2,1
68,71,19,94,2,3,1,3,1,3,3
57,66,7,68,3,1,0,1,2,3,1
59,64,7,70,2,3,4,1,1,3,2
64,83,16,61,1,1,0,2,2,2,2
67,65,23,74,3,2,2,2,2,2,2
60,66,4,84,1,3,2,1,3,1,2
67,72,17,65,3,3,3,1,3,1,3
71,84,28,81,2,2,1,2,2,2,1
67,93,18,69,1,2,0,1,2,2,2
69,90,22,66,2,2,0,1,3,1,3
68,70,21,93,3,2,1,1,2,3,2
59,70,7,51,2,2,0,3,1,2,2
75,99,25,86,3,3,3,2,2,1,3
59,60,21,71,2,2,0,2,1,1,1
71,95,23,86,3,2,0,2,1,1,2
71,68,44,75,3,1,3,2,1,1,1
66,98,7,54,2,2,0,2,1,3,2
69,74,30,99,2,1,1,3,1,2,3
65,78,18,54,3,2,4,1,2,1,2
68,88,22,58,2,2,3,1,2,1,1
68,84,20,71,3,1,5,1,1,2,3
67,73,17,97,2,2,1,2,1,3,3
68,82,17,65,3,2,1,2,1,2,3
88,62,11,76,3,2,3,3,1,3,2
66,60,25,67,2,3,1,2,2,2,2
67,78,18,85,3,1,3,1,2,3,1
63,65,13,75,2,3,2,2,1,1,2
68,87,17,79,2,3,3,1,1,2,2
65,69,28,61,3,1,2,2,1,1,3
67,77,17,96,3,2,1,1,2,2,3
67,68,22,56,3,3,3,2,3,2,3
67,82,16,85,2,2,1,3,1,2,2
64,65,25,94,2,1,1,1,1,1,3
65,62,31,51,2,2,2,2,2,2,2
70,98,19,67,1,3,1,2,1,3,1
67,66,24,89,2,3,0,2,2,2,3
68,88,21,86,3,1,1,1,1,2,3
65,63,28,91,2,2,1,1,1,2,3
63,64,16,70,3,2,3,3,1,1,1
72,80,24,100,2,3,1,3,3,2,2
68,79,19,68,3,2,2,3,2,2,1
71,98,21,68,3,2,0,2,2,3,3
70,91,22,61,2,3,3,1,3,2,2
68,84,19,67,3,2,0,2,3,1,3
68,78,21,60,2,3,3,3,1,2,1
68,74,29,56,2,2,2,1,3,1,2
71,98,26,68,1,3,1,1,3,2,2
70,84,25,57,2,2,4,2,2,1,3
67,83,17,75,3,2,2,2,1,2,3
61,69,15,52,1,2,0,3,2,2,2
64,62,26,72,3,1,1,2,2,1,2
72,98,25,98,1,2,1,2,3,2,1
67,73,29,68,3,2,1,1,1,1,3
65,78,16,57,3,1,1,2,2,3,1
64,65,19,65,2,1,1,3,2,3,3
66,93,10,90,1,2,0,1,1,2,3
62,61,18,66,2,2,1,2,1,2,3
70,93,26,69,1,2,2,1,1,2,2
64,66,17,89,2,2,1,2,1,2,3
70,95,24,63,2,1,3,1,1,1,3
66,89,19,74,2,1,1,1,1,2,3
62,67,22,53,1,3,0,2,1,2,1
63,83,13,59,1,1,4,1,1,3,2
66,73,21,60,1,2,2,2,2,3,3
58,67,2,73,2,2,1,1,2,1,3
70,94,19,91,2,3,1,1,1,2,1
63,76,10,68,2,1,1,3,2,2,2
65,67,25,65,3,2,1,1,1,2,1
67,75,23,66,2,1,5,2,1,2,2
73,95,29,70,3,2,1,1,3,2,3
82,75,14,95,2,2,0,2,2,2,3
71,98,30,51,1,2,0,1,1,3,3
73,98,26,81,2,2,1,1,3,1,3
65,66,19,94,2,3,1,3,1,1,3
67,67,27,71,3,2,1,1,1,2,2
67,95,13,83,2,2,1,1,2,1,2
69,76,15,79,3,3,4,2,3,2,2
61,60,16,67,2,3,0,1,1,1,2
64,71,17,57,2,1,3,2,1,2,3
64,84,14,61,1,3,1,3,2,1,3
68,92,27,53,1,2,2,1,2,1,1
62,65,18,88,2,1,1,2,2,2,3
66,64,22,77,2,2,5,2,1,3,2
70,97,17,89,3,1,1,1,2,2,2
67,90,9,65,3,2,3,2,1,1,3
70,84,22,90,2,2,2,2,2,2,3
65,91,9,65,2,2,0,2,1,3,3
65,77,20,56,1,2,1,2,2,2,3
70,90,12,77,2,3,3,2,3,2,3
72,75,32,97,3,2,1,2,2,3,2
65,70,25,71,2,2,0,1,2,1,2
71,89,21,76,3,3,1,2,1,2,3
71,77,28,73,3,3,3,2,2,1,1
72,99,15,73,2,3,1,3,3,3,1
64,74,23,61,1,1,0,2,3,1,3
72,97,21,71,2,2,2,3,2,3,2
71,97,22,75,1,2,1,2,3,2,3
66,70,28,87,2,2,0,1,1,1,2
71,92,24,57,3,1,3,2,2,2,3
67,77,22,79,2,2,2,2,1,3,2
69,97,10,83,3,3,1,1,3,1,2
67,78,14,69,3,2,0,2,2,3,3
71,90,19,77,3,2,0,3,3,2,2
62,69,13,73,3,3,1,2,1,1,3
67,68,34,67,2,2,0,2,1,3,2
70,77,29,91,2,1,2,1,3,3,1
72,90,24,99,3,3,0,1,2,3,2
69,84,20,61,3,3,3,2,1,2,2
70,88,19,94,2,3,1,2,1,3,2
64,71,14,77,3,3,0,2,1,2,1
65,79,20,72,2,2,1,2,1,1,1
66,62,22,95,2,3,2,2,1,2,1
68,93,13,96,1,2,2,3,1,3,1
72,100,22,64,2,2,2,1,2,2,3
65,76,19,68,2,1,2,3,1,2,3
60,60,9,93,2,1,3,1,1,2,2
63,67,15,75,2,2,0,3,3,2,1
66,86,18,64,1,1,3,1,1,1,3
73,84,31,98,1,2,1,2,3,1,3
71,92,23,61,2,2,4,1,2,1,3
59,70,12,81,2,2,1,1,1,1,1
70,91,23,71,2,1,5,1,1,2,2
63,88,11,73,2,1,1,2,2,1,2
67,73,26,55,2,2,1,2,3,2,3
65,82,17,63,1,2,2,1,2,2,2
64,66,19,58,2,1,5,2,2,2,3
71,78,28,87,3,2,2,1,3,1,3
70,95,12,85,2,3,2,3,2,2,1
63,77,12,90,2,1,2,2,1,2,2
68,94,16,85,1,2,3,1,1,2,2
67,84,26,56,2,2,1,2,2,2,1
66,68,11,99,2,3,1,3,3,2,2
63,83,3,59,3,1,2,2,1,1,3
65,80,17,68,2,2,0,2,2,2,1
66,76,23,85,2,3,2,1,1,1,3
65,65,27,57,2,2,2,1,3,2,1
65,77,17,59,1,2,2,2,1,2,2
63,63,18,94,3,1,2,2,1,2,2
65,64,27,67,2,3,0,1,1,2,3
62,77,9,83,1,3,1,1,1,2,2
66,72,18,93,2,2,1,2,2,2,3
71,97,21,99,2,1,1,3,3,2,1
64,75,23,61,1,1,2,1,1,3,3
67,90,17,56,2,2,0,2,2,1,2
68,81,20,87,2,2,1,3,1,2,2
63,88,5,59,2,2,3,1,2,2,1
64,70,16,79,1,2,0,3,2,3,1
74,98,23,77,3,3,1,1,3,2,2
68,81,14,78,1,2,2,3,3,2,3
68,93,20,82,2,2,1,2,1,1,3
69,75,23,93,3,3,2,2,3,2,2
61,64,18,64,1,2,4,1,1,2,1
69,87,21,78,1,3,1,1,1,3,3
61,60,14,67,1,1,3,3,1,1,3
67,79,19,66,2,3,3,3,1,1,3
63,68,24,51,1,3,0,1,1,2,2
68,85,21,80,2,2,3,1,2,2,3
68,99,16,99,2,2,0,1,2,1,2
67,79,21,88,2,1,2,3,1,1,2
69,93,24,62,1,2,1,3,2,3,1
64,80,8,86,3,2,2,1,1,2,2
67,80,27,65,1,1,1,1,3,1,3
70,97,18,88,2,3,1,3,1,1,2
72,96,23,93,1,3,5,1,1,1,1
71,91,27,67,1,3,1,3,1,2,2
62,72,12,50,2,2,1,1,2,3,3
67,82,16,65,2,2,2,1,3,3,3
64,69,18,60,2,3,3,1,2,2,1
64,78,15,81,2,2,0,2,1,2,2
70,79,30,65,3,2,1,1,3,2,1
68,93,15,52,2,2,3,1,2,2,1
70,96,17,77,2,2,1,2,3,2,2
65,77,21,94,2,1,1,2,1,1,1
59,61,13,73,1,1,2,3,1,1,3
69,94,18,69,2,2,1,2,1,2,3
67,67,22,59,2,2,2,1,3,3,3
68,85,18,69,2,3,2,1,1,2,3
62,61,19,67,2,2,1,2,2,1,3
65,76,17,100,3,2,0,3,1,1,2
69,99,11,52,3,2,0,3,2,2,2
65,64,22,62,2,2,3,1,3,2,2
68,77,31,53,3,1,1,2,1,3,2
68,72,20,93,3,1,4,1,1,2,3
71,96,21,71,3,2,3,2,1,3,1
71,95,24,90,2,1,3,1,1,2,3
66,70,12,85,3,2,1,3,3,3,3
71,63,30,96,2,3,4,1,3,2,3
66,85,21,51,2,2,2,1,2,1,2
66,73,30,60,3,1,0,1,1,2,3
65,61,31,79,2,2,0,1,1,2,3
66,65,25,85,3,1,2,1,3,2,1
67,87,23,79,2,1,2,2,1,2,2
66,68,21,79,2,2,1,3,3,1,1
69,94,19,97,2,2,0,2,1,2,2
66,62,27,96,3,1,2,1,1,2,2
64,69,21,52,3,2,0,1,3,1,1
70,100,8,71,3,3,0,1,3,2,3
62,77,13,76,1,2,1,2,2,1,2
67,88,19,68,1,2,1,1,1,3,3
60,67,22,52,1,2,1,2,2,2,1
66,84,20,74,1,1,1,3,3,1,2
72,89,27,99,2,2,0,2,1,2,3
63,73,8,54,2,3,2,2,1,2,3
69,93,21,91,1,1,1,3,3,1,1
66,84,9,60,3,3,1,1,2,3,3
69,76,25,79,2,2,2,2,2,2,3
68,82,19,69,3,2,2,2,2,1,2
66,83,23,67,2,1,3,1,1,2,1
63,67,15,94,2,2,0,3,3,1,3
70,76,28,99,2,2,1,2,1,3,2
68,74,26,69,2,2,2,1,3,2,3
68,76,24,82,2,2,2,2,2,2,3
67,90,19,78,2,2,1,1,1,2,2
67,79,23,54,3,3,1,1,1,1,2
69,98,16,52,3,1,3,1,2,2,2
68,72,25,89,2,2,3,1,1,1,2
67,77,30,70,2,1,0,2,1,2,2
70,91,26,65,3,2,0,2,1,1,2
70,82,16,99,3,3,3,2,3,1,3
66,82,22,54,2,1,2,2,2,2,2
61,62,12,63,3,3,0,1,1,3,1
68,76,23,93,1,3,2,1,2,2,1
64,71,23,71,1,2,1,1,3,1,2
66,100,9,79,1,1,1,1,3,2,3
73,95,18,96,2,3,3,2,3,2,1
66,87,18,57,1,1,3,3,1,2,3
65,74,13,61,3,3,2,1,1,2,3
68,82,22,58,2,3,0,2,2,2,1
69,94,22,75,2,2,0,1,1,1,2
72,95,19,91,1,3,1,2,2,3,2
63,66,15,63,2,2,3,2,1,2,2
65,74,26,57,1,2,0,2,1,2,3
69,73,30,70,3,2,0,2,2,1,1
62,62,17,99,3,1,2,2,1,2,1
66,84,16,51,2,3,0,2,3,1,1
69,94,23,75,1,1,3,1,3,2,2
67,75,18,83,3,2,2,1,3,2,3
94,90,19,90,2,3,0,1,2,1,2
71,85,24,87,2,2,2,2,1,3,2
61,75,9,54,2,2,2,1,1,1,3
68,66,28,73,3,2,2,1,2,2,3
66,88,20,54,2,2,0,3,1,1,1
71,94,18,81,3,3,0,3,1,2,1
66,87,19,54,1,2,3,1,1,1,3
60,61,20,52,1,2,2,1,3,2,1
60,69,10,65,2,2,0,2,1,1,3
66,63,29,97,1,1,3,2,1,3,1
67,83,20,85,2,1,1,3,2,2,2
67,90,23,50,1,1,4,2,1,1,2
64,64,26,64,2,2,2,3,1,2,1
66,94,14,51,2,2,0,2,2,2,2
68,82,23,65,3,1,1,2,1,3,1
70,88,18,84,3,1,1,2,3,2,3
75,99,25,88,3,2,3,1,2,2,3
86,63,7,90,3,3,0,1,1,2,3
73,96,19,95,2,2,3,2,2,3,1
61,65,16,68,2,1,1,3,1,2,2
68,76,23,93,3,3,0,2,1,2,1
70,94,23,86,2,3,1,1,2,2,2
71,96,16,77,2,2,1,3,1,3,3
71,80,16,98,3,2,2,2,3,3,3
68,84,19,97,2,2,2,2,2,3,2
70,88,15,95,3,3,2,1,1,2,1
70,93,25,60,2,2,1,2,2,1,3
62,65,18,60,2,3,0,2,1,1,2
67,92,3,95,3,1,3,2,3,3,2
68,79,18,70,2,2,3,2,2,3,3
68,78,14,90,3,3,1,2,3,2,2
64,77,10,84,3,3,2,1,1,1,2
68,80,13,88,2,3,1,3,3,2,3
69,98,21,51,1,3,0,2,1,2,2
70,82,28,71,2,3,1,2,1,1,2
73,98,22,93,2,2,4,1,1,2,2
66,67,16,74,3,2,1,3,3,2,3
68,89,23,85,1,2,0,1,3,1,3
68,92,17,88,1,2,1,3,1,3,2
65,87,16,56,1,2,2,2,3,1,2
66,84,13,58,2,2,2,1,3,3,2
62,83,9,86,3,1,0,1,2,2,1
67,94,18,53,1,1,3,2,1,1,2
73,93,21,67,2,3,1,2,3,3,3
65,65,19,96,2,1,2,2,3,2,2
70,94,18,79,3,1,2,3,1,3,2
68,77,14,96,3,2,3,2,3,2,2
67,70,24,65,3,2,3,2,1,2,3
66,95,12,82,1,2,2,1,1,3,1
65,77,25,64,2,1,3,1,2,1,2
66,92,14,56,3,1,1,2,1,1,2
66,71,15,100,3,3,2,1,1,1,2
60,60,11,59,2,3,2,1,2,3,3
66,80,17,59,3,1,0,3,2,2,1
68,64,26,92,3,2,2,1,2,1,3
72,90,23,90,2,2,3,1,1,1,3
68,71,26,99,1,3,1,2,2,2,3
67,78,23,54,2,2,0,1,3,3,2
62,63,13,55,3,2,0,2,3,3,3
66,71,18,72,2,2,0,3,2,3,3
69,91,15,80,3,2,0,1,3,2,3
64,66,28,52,2,2,0,1,1,1,3
63,86,13,58,1,2,0,2,1,2,3
72,87,25,83,3,2,0,2,2,2,3
71,92,31,54,2,2,1,1,2,2,3
64,64,18,97,1,3,2,2,1,2,1
65,70,24,63,3,3,0,1,1,1,2
75,96,34,94,2,2,1,2,1,3,1
69,89,16,96,3,2,2,2,2,2,3
65,86,11,75,2,2,1,2,3,2,2
60,87,9,71,1,1,0,1,2,1,2
69,77,24,64,2,2,2,3,1,2,3
65,62,9,90,3,3,4,3,2,3,2
67,91,18,60,1,2,0,3,1,1,3
70,87,23,81,3,1,5,2,1,1,2
66,79,21,78,2,1,1,1,2,1,3
69,96,23,62,2,2,0,1,1,2,2
69,73,21,99,2,2,2,2,3,2,2
68,72,28,92,3,2,1,2,1,1,1
70,95,14,51,2,2,5,2,2,2,3
66,92,16,71,2,1,2,1,1,3,2
65,81,15,68,3,2,0,2,1,1,3
65,65,25,94,1,2,1,1,2,2,1
65,69,25,63,1,2,1,3,1,2,2
69,86,23,100,1,2,0,1,3,2,1
69,75,27,60,2,2,4,2,3,2,3
65,93,13,62,2,3,0,1,1,1,2
76,98,30,83,3,3,1,1,1,3,2
72,92,29,58,2,3,2,2,2,1,2
67,75,24,94,2,1,2,2,1,2,1
74,92,31,55,3,2,3,1,1,2,3
66,74,10,99,2,2,2,2,2,3,2
66,67,17,94,3,3,2,1,1,2,3
66,61,16,92,2,3,4,3,1,3,2
71,75,24,70,1,3,5,3,2,3,1
66,96,14,76,2,1,0,1,1,2,2
65,70,25,73,1,3,1,1,3,3,1
69,68,28,99,1,3,1,3,1,2,2
69,99,24,52,2,1,1,1,1,1,1
68,91,14,98,1,2,0,3,1,3,2
64,61,27,70,2,2,2,1,2,2,2
73,97,25,82,2,3,1,1,2,3,1
66,66,20,95,1,3,2,3,1,3,2
67,82,17,65,2,3,4,1,1,1,3
63,71,8,97,3,2,3,2,1,2,2
61,63,14,64,2,2,1,1,1,3,2
71,62,31,91,2,2,4,3,1,3,3
61,65,12,64,1,2,1,2,2,2,3
62,63,21,54,2,1,1,2,2,1,3
74,90,26,91,3,3,1,3,1,2,2
65,79,12,73,2,2,2,2,1,2,2
64,74,21,70,1,1,2,1,1,1,3
66,77,26,71,1,1,1,2,3,2,2
76,96,37,63,3,2,0,2,1,2,3
67,89,10,62,2,2,4,1,3,2,3
71,95,26,74,2,3,3,1,1,1,2
65,73,19,52,3,2,1,2,1,2,3
68,75,25,82,1,1,3,2,3,2,1
68,85,23,91,2,2,1,1,1,1,2
67,85,16,86,3,1,3,3,1,1,2
64,79,21,73,2,1,1,1,1,2,2
60,76,9,78,1,3,0,2,3,1,1
73,93,22,96,3,2,1,3,2,3,3
69,77,24,78,2,2,2,3,1,1,3
70,89,26,66,3,2,0,1,2,2,2
64,71,22,65,2,2,1,1,2,1,2
64,64,21,83,3,1,2,1,1,3,2
65,74,15,79,3,2,0,3,2,2,1
62,76,16,59,2,2,0,1,2,1,2
72,93,29,84,2,2,0,3,2,2,2
64,74,19,65,2,1,1,1,1,3,3
67,83,20,75,2,2,0,2,1,2,2
64,63,15,63,3,3,4,3,2,1,1
61,67,27,54,1,2,0,2,1,2,1
72,96,24,69,2,3,1,1,1,2,3
70,84,32,87,2,2,2,2,1,2,3
70,98,15,61,2,3,4,1,1,2,3
71,100,18,88,2,2,2,2,2,2,2
68,75,21,83,3,3,1,2,2,1,3
68,72,24,75,2,2,3,3,2,2,2
70,94,19,99,3,3,0,1,1,2,2
73,100,15,94,3,3,2,2,2,3,1
69,85,25,78,3,2,2,2,1,1,2
71,92,24,78,2,3,0,2,1,3,2
64,91,15,64,1,2,1,1,1,1,3
