ExScore,Attd,HrsStd,PrevSco,ParInv,Acc2Rs,TutSes,FamInc,ParEdLev,MotLev,PerInf
74,97,32,82,Medium,High,1,Medium,High School,Medium,Neutral
66,79,20,87,High,Low,2,Medium,High School,Low,Neutral
63,61,16,91,Medium,Low,2,Medium,College,High,Neutral
72,88,21,90,High,Medium,2,High,High School,High,Neutral
69,79,19,100,Medium,High,1,High,College,Low,Positive
67,65,19,91,Medium,High,1,Medium,College,Medium,Positive
66,69,24,83,Low,High,3,Low,High School,Low,Neutral
64,63,25,69,High,Medium,0,Low,High School,Medium,Negative
67,83,17,80,Low,Medium,4,Medium,College,Medium,Negative
69,85,17,94,Medium,Low,4,Low,College,High,Positive
64,93,6,52,Medium,Medium,0,Medium,College,High,Neutral
65,94,11,66,Medium,Low,1,High,High School,High,Neutral
72,85,28,98,Medium,High,2,Low,High School,Medium,Positive
66,61,30,90,Low,High,2,Low,High School,Medium,Negative
66,88,19,59,Medium,Low,2,Low,College,Medium,Neutral
67,77,23,51,High,High,1,Low,College,Medium,Positive
69,83,22,83,Medium,Medium,1,High,Postgraduate,High,Negative
73,86,38,79,Low,High,3,Low,High School,Low,Negative
69,74,27,54,Medium,High,3,Medium,College,Medium,Neutral
68,97,19,98,Medium,Low,1,Low,High School,Medium,Neutral
61,65,14,81,Low,Medium,1,Low,High School,Medium,Positive
63,87,10,83,Medium,Low,0,Low,High School,Medium,Positive
63,60,21,93,Medium,High,0,Low,High School,Low,Positive
68,97,15,67,Low,Medium,1,Low,College,Medium,Neutral
63,65,11,78,Medium,High,2,Low,Postgraduate,Medium,Neutral
66,64,16,79,High,Medium,3,Medium,Postgraduate,Medium,Positive
65,73,14,98,High,Medium,2,Low,High School,Medium,Negative
68,75,30,57,High,High,0,Low,College,High,Neutral
66,69,25,88,Medium,Medium,0,Low,College,High,Negative
66,83,20,79,Low,Low,2,Medium,Postgraduate,Low,Positive
70,78,29,92,High,Medium,2,Low,High School,Medium,Negative
61,61,20,92,Low,Low,0,Medium,High School,Medium,Negative
61,73,15,51,Medium,Low,2,Low,High School,Medium,Negative
71,92,29,63,Medium,Medium,1,Low,High School,High,Negative
67,88,23,59,Low,Medium,1,Medium,High School,Medium,Negative
70,89,14,73,High,High,2,Medium,College,Medium,Negative
69,88,19,95,High,Medium,2,Low,College,Medium,Negative
65,72,15,50,High,High,2,Medium,High School,Medium,Neutral
61,64,12,74,High,Low,0,Medium,High School,High,Positive
68,71,26,94,Medium,Low,3,Low,Postgraduate,Low,Positive
74,93,31,96,High,Low,2,Low,High School,Medium,Positive
67,99,12,83,Medium,Medium,1,Medium,High School,Low,Negative
70,80,23,91,Medium,Medium,5,High,High School,Low,Negative
59,60,16,66,Low,Medium,1,High,High School,Low,Neutral
64,66,17,64,High,High,0,Medium,College,Low,Neutral
66,73,16,52,High,Medium,2,Medium,College,Medium,Positive
63,83,15,75,Low,Low,1,Medium,High School,Medium,Neutral
61,63,20,73,Low,Low,0,High,College,Low,Neutral
68,98,15,69,Low,High,2,Low,High School,Low,Neutral
65,75,22,56,Medium,Medium,3,Medium,High School,Low,Positive
69,97,20,62,Medium,High,1,Medium,High School,Medium,Neutral
68,91,19,60,High,Low,2,Low,High School,Medium,Neutral
69,90,15,97,Medium,Low,2,High,High School,Low,Positive
67,84,17,98,Medium,Low,1,Low,College,High,Neutral
70,85,25,50,High,High,1,High,College,High,Neutral
68,86,23,59,Medium,Medium,1,Low,Postgraduate,Low,Neutral
67,85,14,94,Medium,Medium,0,High,College,Low,Positive
67,82,21,52,High,Medium,4,Low,High School,Medium,Neutral
75,99,25,97,High,Medium,0,Medium,College,High,Positive
63,89,10,69,Low,Low,3,Low,College,Low,Negative
70,91,23,77,Low,Medium,1,Low,High School,High,Positive
70,95,16,88,Medium,Low,2,High,High School,Low,Positive
64,69,23,62,Medium,High,1,Medium,High School,Medium,Neutral
59,63,15,55,Medium,Low,0,Medium,College,Low,Neutral
63,79,9,90,Medium,Low,1,High,High School,High,Neutral
67,81,10,99,High,Medium,2,Medium,Postgraduate,Medium,Positive
68,93,20,83,Low,High,0,Medium,High School,Medium,Negative
68,78,22,91,Medium,Medium,0,Medium,Postgraduate,Low,Negative
97,83,15,97,Medium,Medium,2,Low,High School,Medium,Neutral
66,81,24,61,Medium,Low,1,Low,College,Medium,Positive
61,62,10,68,Medium,Low,3,Medium,Postgraduate,High,Neutral
70,85,20,61,High,Medium,2,High,College,High,Positive
65,93,13,53,Low,Low,1,Medium,Postgraduate,High,Positive
64,66,16,87,Low,Medium,3,Medium,High School,High,Positive
69,84,20,57,Medium,High,2,Medium,High School,High,Positive
64,84,15,55,Medium,High,1,Medium,High School,Low,Negative
61,67,18,68,Low,Low,2,Low,Postgraduate,Low,Negative
64,65,26,53,Low,Medium,3,High,High School,Low,Positive
68,99,17,59,Medium,High,0,Medium,High School,Medium,Neutral
67,76,25,53,Medium,High,1,High,High School,High,Positive
62,69,13,94,High,Low,3,Low,High School,Medium,Positive
66,67,23,89,Medium,Medium,2,Low,High School,Medium,Neutral
72,87,29,93,Medium,High,1,Low,High School,High,Neutral
68,84,5,93,Medium,Medium,4,High,College,High,Positive
71,86,15,97,Medium,High,4,High,High School,Medium,Positive
65,64,23,59,Medium,Medium,3,Medium,High School,High,Positive
68,96,19,95,Medium,Low,2,Medium,High School,Low,Neutral
65,76,22,76,Medium,Low,2,Low,High School,Medium,Neutral
64,73,16,58,High,Low,1,Medium,High School,Medium,Neutral
65,78,21,83,Medium,Low,2,Medium,High School,Medium,Positive
65,76,19,66,High,High,0,Low,High School,Low,Negative
73,95,27,52,High,Medium,3,Medium,College,High,Negative
72,97,22,54,Medium,High,1,Low,Postgraduate,Medium,Positive
64,72,22,71,Low,Medium,1,Medium,College,Medium,Negative
69,95,18,91,Medium,Medium,0,Low,Postgraduate,Low,Positive
69,91,17,66,Medium,Medium,1,High,High School,High,Positive
70,97,17,88,Medium,High,0,Medium,High School,Medium,Positive
83,70,22,53,Low,Medium,1,Low,High School,Low,Positive
68,83,17,70,High,Medium,3,Low,Postgraduate,Low,Neutral
84,71,22,56,Low,High,1,Low,College,High,Neutral
75,93,32,93,Medium,Medium,1,Medium,Postgraduate,High,Negative
67,60,25,98,Low,High,1,Medium,Postgraduate,Medium,Neutral
69,83,18,66,Medium,High,0,High,Postgraduate,Medium,Positive
71,74,27,99,High,Medium,3,Medium,High School,High,Positive
66,73,18,88,Medium,Low,1,Medium,College,Medium,Positive
65,86,8,50,Medium,High,1,Medium,College,High,Positive
70,94,14,74,High,Medium,1,High,College,Medium,Positive
66,84,9,92,High,Low,1,Low,Postgraduate,High,Negative
74,94,18,77,High,Medium,3,Medium,Postgraduate,Medium,Positive
68,81,30,72,Medium,High,0,Low,High School,Low,Neutral
68,78,22,70,Medium,High,2,Low,College,Medium,Positive
62,60,19,51,Medium,High,0,Medium,College,Medium,Positive
71,82,25,81,Medium,High,2,Medium,Postgraduate,Medium,Neutral
63,86,7,88,Medium,Low,2,Low,College,Medium,Negative
69,84,21,90,High,High,2,Medium,High School,Medium,Neutral
71,89,25,81,Medium,Medium,3,Medium,College,High,Negative
66,83,11,67,High,Low,1,Medium,Postgraduate,Medium,Positive
64,63,27,51,Medium,High,0,Low,Postgraduate,Low,Positive
65,65,22,95,Medium,Medium,3,Low,High School,Low,Positive
69,84,18,71,Medium,High,4,Medium,High School,Medium,Positive
66,71,24,80,Medium,Low,2,Medium,High School,Medium,Positive
67,63,34,60,Medium,High,1,Medium,High School,Low,Negative
65,77,21,57,Medium,Low,4,Low,High School,Medium,Negative
65,82,21,54,Low,Low,3,Low,College,High,Negative
67,73,17,90,High,Medium,1,Low,High School,High,Positive
66,89,15,82,Low,Medium,1,Medium,College,Low,Neutral
69,86,25,81,Medium,Medium,1,High,High School,Low,Positive
70,90,20,58,Medium,Medium,1,High,High School,High,Neutral
68,86,17,59,High,Medium,3,Low,Postgraduate,Low,Positive
68,60,26,94,Medium,Medium,3,High,High School,High,Positive
70,88,17,94,Medium,Medium,5,Medium,College,Medium,Neutral
67,75,18,80,High,Medium,2,Low,High School,Medium,Neutral
72,98,14,83,High,High,3,Low,College,Medium,Positive
69,93,17,95,High,Low,1,Low,High School,Medium,Neutral
69,84,22,81,High,Medium,1,Medium,High School,Medium,Positive
64,70,25,61,Low,Medium,3,Low,College,Low,Positive
63,68,14,85,Low,Medium,2,Medium,High School,Medium,Neutral
70,74,25,88,High,High,3,Medium,High School,Medium,Neutral
70,79,28,82,High,Medium,0,Medium,High School,Medium,Positive
66,72,22,64,High,Medium,1,Medium,College,Low,Negative
70,81,31,70,Medium,Medium,1,Low,Postgraduate,Low,Neutral
66,67,15,74,Medium,High,0,High,Postgraduate,High,Positive
68,99,13,57,Medium,Medium,1,Low,College,Medium,Negative
61,64,9,73,Medium,Medium,1,Medium,College,Medium,Positive
72,97,29,58,Medium,Medium,1,High,College,Medium,Negative
69,97,24,75,High,Low,1,Medium,High School,Low,Negative
72,89,22,97,Medium,High,2,Medium,High School,Medium,Neutral
65,77,13,62,Medium,Medium,1,High,College,Medium,Neutral
74,85,35,73,Medium,High,1,High,High School,High,Negative
62,74,21,52,Medium,Low,1,High,High School,Low,Negative
65,72,21,60,High,Medium,0,Low,Postgraduate,Low,Neutral
68,83,24,85,Low,High,1,Low,High School,Low,Neutral
71,83,21,81,High,Medium,3,High,Postgraduate,Low,Negative
62,71,15,50,Medium,High,1,Medium,Postgraduate,Low,Neutral
65,75,23,73,Low,High,1,Low,High School,Low,Positive
68,63,31,86,Medium,High,0,High,Postgraduate,Low,Neutral
70,62,28,96,Medium,High,4,Medium,High School,Medium,Positive
63,63,17,92,Medium,Medium,2,Low,High School,Medium,Negative
63,64,14,90,High,High,0,Low,High School,Low,Negative
69,93,19,65,Medium,High,0,Medium,High School,Medium,Neutral
66,62,20,94,Low,Medium,3,Medium,Postgraduate,High,Neutral
70,86,27,82,Medium,Medium,2,Low,High School,Low,Positive
63,71,10,55,Medium,Medium,2,Low,College,High,Positive
72,95,29,97,Low,Medium,0,Medium,College,Medium,Positive
65,79,19,59,High,Medium,1,Medium,College,Low,Neutral
67,72,17,74,Medium,High,2,High,Postgraduate,Low,Positive
63,81,14,73,Medium,Medium,1,High,High School,Low,Positive
65,75,10,81,High,Medium,3,Low,High School,Medium,Negative
67,83,25,83,Medium,Medium,2,Low,High School,Medium,Neutral
80,65,20,62,Medium,Low,0,Medium,Postgraduate,High,Neutral
68,100,12,68,Medium,Medium,2,Low,College,Medium,Neutral
63,77,12,57,Medium,Medium,2,Low,College,Medium,Negative
64,74,18,56,Medium,Medium,1,Medium,College,Medium,Positive
73,88,30,91,Medium,Medium,3,Medium,High School,Medium,Positive
66,75,18,88,Medium,Medium,2,Medium,Postgraduate,Low,Negative
66,93,11,72,Medium,Medium,2,Low,College,Low,Negative
66,78,19,55,High,High,0,Medium,High School,Medium,Neutral
69,89,18,72,Medium,High,4,Medium,High School,Low,Neutral
59,64,4,65,Medium,High,1,Medium,High School,Medium,Negative
68,94,20,89,Medium,Medium,0,Low,High School,Medium,Neutral
67,89,19,55,Medium,Medium,1,Low,Postgraduate,Medium,Neutral
64,68,24,73,Medium,Medium,1,Medium,High School,Low,Neutral
65,66,31,80,Low,High,0,Low,High School,Low,Negative
68,73,27,99,Medium,Medium,1,Low,College,Low,Positive
70,99,18,54,Medium,High,0,Medium,Postgraduate,Low,Positive
62,70,13,56,Medium,Medium,2,Medium,High School,Medium,Neutral
72,78,35,99,High,Low,1,Low,High School,Medium,Positive
62,61,20,70,Medium,Low,1,Medium,High School,Low,Positive
68,76,20,87,High,High,1,Low,Postgraduate,Low,Negative
69,83,20,89,High,Medium,3,Low,High School,Medium,Negative
73,98,21,66,High,Medium,3,High,High School,Low,Positive
69,81,19,61,High,High,3,Medium,Postgraduate,Low,Negative
67,93,17,64,Medium,Medium,1,Medium,High School,Medium,Neutral
65,82,17,88,Medium,Low,2,Low,Postgraduate,Low,Neutral
63,62,20,92,Low,Low,2,Medium,Postgraduate,High,Positive
66,73,17,85,High,Medium,2,Low,High School,Medium,Positive
66,83,16,72,Medium,Medium,1,Low,College,Medium,Positive
70,98,21,63,Medium,High,0,Low,Postgraduate,Low,Neutral
69,94,18,71,Medium,Medium,2,High,Postgraduate,Low,Neutral
70,69,29,96,Medium,High,1,High,High School,Low,Positive
58,69,4,93,Medium,Low,2,Medium,High School,Low,Negative
67,68,27,66,Medium,Medium,3,High,High School,Medium,Positive
66,94,8,89,High,Low,0,Medium,High School,High,Neutral
70,91,18,71,High,High,0,Medium,High School,High,Neutral
67,76,18,79,High,High,1,Medium,Postgraduate,Medium,Positive
60,80,12,71,Low,Low,1,Low,High School,High,Positive
65,79,15,62,High,Medium,1,Low,College,Low,Positive
63,70,13,59,Medium,Medium,0,Medium,Postgraduate,Medium,Positive
72,80,31,57,High,High,1,Medium,High School,Low,Positive
62,61,26,51,Low,Medium,0,Low,High School,High,Neutral
70,65,28,64,Medium,Medium,6,Medium,Postgraduate,Medium,Neutral
70,95,24,59,High,Low,2,Low,College,Medium,Negative
64,90,13,63,Medium,Medium,0,Low,High School,Medium,Neutral
64,77,17,54,Medium,Medium,3,Low,High School,Low,Neutral
72,90,24,97,Medium,Medium,1,High,High School,Low,Positive
66,91,19,67,Medium,Low,0,Medium,College,Medium,Negative
66,91,18,52,Medium,Medium,2,Medium,High School,Medium,Negative
71,89,24,68,Medium,High,0,Low,Postgraduate,Medium,Positive
66,68,23,91,Low,Low,5,Low,Postgraduate,Medium,Negative
64,74,18,67,Medium,Low,2,Low,High School,High,Neutral
66,79,27,65,Medium,Low,0,Medium,College,Low,Negative
62,73,14,96,Medium,Low,1,Low,High School,Low,Negative
70,90,24,65,Medium,Medium,4,Low,High School,Medium,Neutral
69,73,24,99,Medium,Medium,3,Medium,High School,Medium,Neutral
65,66,18,92,High,Medium,2,Low,High School,Medium,Neutral
70,76,22,84,High,Medium,2,Medium,High School,High,Neutral
70,99,12,80,High,High,0,High,High School,Medium,Positive
67,69,26,61,Medium,Medium,1,High,College,Medium,Positive
69,84,19,87,Medium,High,2,Low,High School,Low,Positive
62,77,17,67,Low,Medium,0,Low,High School,Low,Neutral
67,63,26,74,Medium,High,1,Low,High School,Medium,Positive
65,80,16,55,High,Medium,0,Low,College,High,Positive
65,88,12,65,Medium,Medium,0,Low,High School,Medium,Positive
69,95,24,73,Medium,Low,3,Low,High School,Medium,Positive
63,72,12,67,Medium,Medium,4,Medium,High School,Low,Neutral
66,63,31,74,Low,High,3,Medium,College,Low,Negative
67,97,8,87,Medium,High,0,Medium,High School,Medium,Positive
69,75,30,73,Medium,Medium,1,Medium,College,High,Negative
67,83,21,75,Medium,Medium,1,Low,High School,High,Neutral
70,92,19,85,Medium,Medium,1,Medium,High School,Medium,Neutral
67,73,17,92,High,High,2,High,High School,Medium,Negative
70,89,22,76,High,Medium,2,Low,High School,Medium,Neutral
65,65,20,97,High,High,0,Low,High School,Medium,Negative
63,72,27,68,Medium,Low,0,Medium,College,Medium,Negative
64,66,21,63,Medium,Medium,0,High,High School,Medium,Neutral
69,92,21,85,High,Medium,1,High,High School,Low,Negative
60,69,18,59,Low,Medium,1,Low,High School,Low,Positive
69,89,20,95,Low,Medium,3,Low,High School,Medium,Positive
72,98,22,69,Medium,Low,4,High,High School,Medium,Positive
63,81,10,85,Medium,Low,1,Low,College,Low,Neutral
63,82,12,79,Low,Medium,0,Low,College,High,Positive
70,73,21,85,Medium,Medium,6,Medium,College,Medium,Neutral
68,79,19,90,Medium,High,1,High,College,Medium,Negative
69,84,20,99,Medium,Medium,2,Medium,High School,Low,Positive
72,99,22,71,Medium,Medium,0,Medium,College,High,Neutral
67,98,17,75,Low,High,1,Low,College,Low,Positive
68,94,15,94,Low,Medium,1,High,High School,Low,Positive
70,96,21,63,Medium,High,1,Medium,Postgraduate,Medium,Negative
68,79,14,59,High,Medium,5,Medium,Postgraduate,Medium,Positive
69,86,22,57,Medium,Medium,2,Medium,College,High,Positive
68,96,10,99,Medium,Medium,1,Medium,College,Medium,Negative
66,76,26,64,Medium,Medium,0,Medium,College,Low,Positive
72,98,23,88,Medium,Medium,1,Low,Postgraduate,High,Negative
67,77,22,72,Medium,Medium,2,Medium,High School,Medium,Neutral
70,84,26,62,Low,High,3,High,High School,Medium,Positive
73,88,30,96,High,Medium,1,Medium,High School,Medium,Neutral
73,98,26,73,Medium,Low,1,High,Postgraduate,High,Neutral
60,70,9,78,Medium,Medium,1,Medium,High School,Low,Neutral
67,90,12,61,Medium,High,2,Medium,College,Low,Neutral
69,81,16,66,High,Medium,3,High,High School,Medium,Positive
65,71,20,87,Medium,Low,1,Medium,High School,High,Negative
66,86,21,56,Medium,Low,1,Low,College,Medium,Negative
65,73,15,93,Low,High,1,Low,College,Medium,Positive
64,79,16,87,Low,Medium,1,Low,College,Medium,Neutral
67,85,12,88,High,High,1,Low,College,High,Neutral
65,76,14,59,High,Medium,3,Medium,High School,Low,Neutral
64,68,12,75,High,High,1,Medium,High School,Medium,Positive
67,98,14,51,High,High,0,Medium,High School,Medium,Positive
70,80,26,66,Medium,Low,2,High,Postgraduate,Medium,Neutral
63,89,14,67,Medium,Low,3,Low,High School,Low,Neutral
71,76,36,96,Medium,Medium,1,Low,College,Medium,Neutral
68,74,23,100,High,Low,2,High,High School,Low,Positive
67,76,21,81,Medium,Medium,0,Medium,College,Medium,Positive
67,76,15,76,High,High,1,Medium,Postgraduate,Medium,Neutral
68,82,24,72,Low,Medium,0,Medium,Postgraduate,Medium,Positive
66,82,17,51,High,Medium,1,Low,Postgraduate,Medium,Positive
68,80,21,90,Medium,Medium,0,Medium,College,Medium,Negative
70,65,35,84,High,Medium,0,Medium,High School,High,Positive
67,80,19,82,Low,Low,5,Low,College,Medium,Positive
67,67,27,90,Low,Medium,2,High,High School,Medium,Neutral
62,65,16,96,Low,High,2,Low,High School,Low,Negative
67,97,20,69,Medium,High,0,Low,High School,Low,Negative
70,84,31,71,Medium,High,4,Low,High School,Low,Negative
72,86,16,99,High,High,4,Low,College,Medium,Neutral
70,76,31,83,Medium,Medium,2,High,High School,Medium,Negative
94,96,24,93,Low,High,2,Low,High School,Medium,Neutral
66,86,17,61,Medium,Medium,2,High,High School,Medium,Positive
69,91,24,66,Low,Low,2,Low,High School,High,Neutral
68,75,26,70,High,Medium,0,High,Postgraduate,Low,Neutral
71,98,24,66,High,Low,2,Low,High School,High,Positive
69,93,11,94,High,Medium,4,Low,High School,Medium,Neutral
67,94,16,76,Medium,Medium,2,Medium,High School,Low,Neutral
64,67,19,98,Low,Medium,2,Low,Postgraduate,Medium,Negative
63,71,20,66,Medium,Medium,1,Medium,College,Medium,Negative
66,71,24,52,Medium,High,2,Medium,College,Medium,Neutral
66,71,21,57,High,Medium,2,High,Postgraduate,Low,Positive
69,94,12,61,Low,High,3,High,College,Medium,Neutral
64,61,22,82,Low,Low,4,Medium,High School,Low,Positive
62,63,24,59,High,Medium,1,Low,High School,Low,Neutral
70,68,26,90,Medium,High,4,Low,High School,Medium,Neutral
67,69,25,56,High,Medium,2,Low,High School,Medium,Neutral
68,92,23,54,Low,Medium,0,High,Postgraduate,Medium,Positive
62,60,10,85,Medium,Medium,0,Medium,Postgraduate,Medium,Positive
67,77,23,96,Low,Medium,1,High,College,Medium,Neutral
68,76,21,83,Medium,High,0,Low,High School,Medium,Positive
64,65,22,97,Low,Medium,2,Medium,High School,Low,Neutral
64,87,12,62,Medium,Low,2,Medium,High School,Medium,Neutral
66,88,14,67,Medium,Medium,2,High,Postgraduate,Medium,Neutral
72,89,26,92,Medium,Low,2,Low,Postgraduate,Medium,Positive
72,89,20,91,Medium,High,2,Medium,High School,Medium,Positive
66,60,24,83,Medium,High,2,Medium,High School,High,Positive
72,98,20,75,Low,Medium,4,Medium,College,High,Positive
69,93,20,51,High,Medium,1,Medium,High School,Low,Positive
72,96,26,64,High,High,2,Medium,High School,Low,Neutral
60,61,17,58,Low,Low,1,Medium,High School,Medium,Neutral
69,97,21,53,Medium,Medium,0,High,High School,Medium,Neutral
68,92,17,89,Medium,High,0,Low,High School,Medium,Positive
69,93,17,57,Low,Medium,3,Low,College,High,Neutral
62,64,18,68,Medium,Low,1,Low,High School,Low,Positive
70,98,17,70,Medium,High,1,High,High School,Low,Negative
68,87,28,57,Low,Low,2,Medium,High School,Medium,Negative
68,83,15,84,High,Medium,1,High,College,Medium,Negative
70,98,19,90,Medium,High,1,High,College,Low,Positive
65,78,17,64,Medium,High,0,Low,High School,Medium,Neutral
73,84,29,90,High,Medium,0,Medium,Postgraduate,Medium,Positive
66,79,21,64,High,Medium,0,Low,College,Low,Negative
71,97,26,85,Medium,Medium,2,High,High School,Low,Neutral
62,63,11,56,High,Medium,2,Medium,High School,High,Neutral
68,80,22,71,Medium,Medium,2,Low,High School,High,Positive
70,87,25,76,Medium,High,1,Low,College,Low,Positive
68,92,20,86,Medium,Low,0,Medium,Postgraduate,Low,Neutral
71,83,26,83,High,Low,2,Low,College,Medium,Neutral
70,96,17,93,Medium,Medium,2,Medium,High School,Medium,Negative
72,98,28,59,Medium,Medium,1,Low,High School,Medium,Positive
69,63,34,83,Medium,High,2,Medium,College,Medium,Negative
63,76,18,56,Medium,High,1,Low,College,Medium,Negative
62,61,17,74,Medium,Medium,0,Medium,Postgraduate,High,Neutral
68,73,29,76,Medium,Medium,2,Low,High School,Medium,Neutral
